3770;розмарин и тимьян сушеные
3771;каннелонни (большие толстые макаронные трубочки);350
3772;капуста китайская шинкованная;23
3773;имбирь свежий, мелко измельченный
3774;кориандр измельченный свежий, паста карри
3775;бульон или вода;30
3776;карри острый порошок
3777;помидоры консервированные, измельченные;20
3778;картофель по 1 см;60
3779;перец сладкий, разрезанный пополам, без семян и мелко нашинкованный;19
3780;фасоль стручковая без верхушек и хвостиков;328
3781;грибы белые (шляпки, разрезанные пополам);25
3782;морковь мелко нашинкованная;33
3783;картофель сладкий очищенный и нарезанный тонкими ломтиками;60
3784;креветки без панциря, очищенные, с хвостиками;85
3785;вода со льдом -175 мл, пекарский порошок
3786;помидоры, сушеные в масле;20
3787;кориандр молотый и каэнский перец
3788;цедра тертая лимона;30
3789;мука или хлебные крошки;206
3790;ягненок, нарезанный равными кусками
3791;картофель нарезанный равными кусками;60
3792;Для кокосового молока:
3793;кокос
3794;кардамон целый зеленый
3795;бекон толстый (полоски с прослойками)
3796;фасоль вареная масляная;328
3797;кукуруза вареная сахарная
3798;соус сливочный;93
3799;сливки 10%-е (или йогурт);51
3800;масло или жир;930
3801;водяной кресс
3802;картофельная соломка;60
3803;бекон (тонкие ломтики с прослойками)
3804;масло с петрушкой;23
3805;чеснок (по желанию);60
3806;базилик свежий
3807;пудинг йоркширский 
3808;капуста краснокочанная;23
3809;грибы (маслята);25
3810;стейки
3811;лук репчатый, порезанный на крупные дол.;43
3812;пиво темное "Гиннес";42
3813;бульонный кубик говяжьи;30
3814;грибы (вешенки);25
3815;лист. малины
3816;мозги телячьи или говяжьи
3817;лук репчатый для фарша -0,5 голов.;43
3818;для тушения
3819;чурек
3820;кишки свиные тонкие
3821;села
3822;зелень календры;41
3823;корень цикория
3824;лук зеленый мелко рубленый;18
3825;миндаль измельченный бланшированный;600
3826;куриная печень или печень индейки;100
3827;сельдерей (стебли)
3828;семга или лосось (филе);145
3829;лазанья зеленая;487
3830;водка из аниса (узо)
3831;или анис молотый
3832;баранина (грудинка или лопатка) (мякоть);316
3833;уксус винный красный или белый;11
3834;говядина (части задней ноги) (мякоть);180
3835;сыр творожный;370
3836;грибы (лисички или смесь грибов);25
3837;перец сладкий запеченный консервированный;19
3838;говядина (задняя часть);180
3839;зелень майорана и петрушки;23
3840;сыр эмментальский (шириной 1 см длиной с сосиску);370
3841;хлеб (мякиш);206
3842;горчица с эстрагоном
3843;сыр (гауда, российский);370
3844;ветчина (8 ломт);365
3845;горчица (порошок)
3846;сыр российский;370
3847;сыр мягкий (камамбер, фета, адыгейский, брынза);260
3848;спаржа белая
3849;ветчина и петрушка;365
3850;корейка свиная копченая с 6 ребрышками;430
3851;зелень и орегано;41
3852;свинина вареная;265
3853;овощи маринованные, зеленый лук, зелень;18
3854;корейка свиная с костью;430
3855;овощи консервированные
3856;корейка копченая (мякоть);430
3857;батон пшеничный без корок, вчерашний
3858;жир топленый для фритюра;930
3859;лим., помидоры, зелень;20
3860;огурцы свежие, зелень;15
3861;овощи свежие, зеленый лук;41
3862;лук маринованный, лук зеленый, зелень;18
3863;ягоды барбариса или зерна граната;52
3864;фарш из говядины и свинины;200
3865;маринованные овощи
3866;ягоды свежие
3867;сало или растительное масло;900
3868;сухофрукты без косточек (изюм, курага, чернослив);270
3869;орехи лесные;470
3870;Для чесночного масла:
3871;кетчуп для подачи;80
3872;колбаса вареная с жиром;250
3873;хлебный мякиш;206
3874;сметана соевая;115
3875;корень кориандра
3876;сливки кокосовые
3877;арахис жареный молотый
3878;патиссоны мелкие
3879;мука или сухари панировочные;348
3880;топинамбуры
3881;перец черный и тмин молотые
3882;морская капуста вареная;16
3883;гвоздика и перец душистый горошком
3884;тмин и корица молотые
3885;масло сало;750
3886;филе скумбрии
3887;цедра и сок 0,5 лим.
3888;цедра и сок 1/2 апельсина;45
3889;масло облепиховое;750
3890;сок облепиховый с мякотью
3891;корень пастернака рубленый
3892;треска (филе);59
3893;Для овощной начинки:
3894;мука или сухари молотые;348
3895;филе горбуши
3896;хлеб ржаной без корочек;206
3897;фасоль пророщенная или соя;395
3898;соус из черной фасоли готовый;93
3899;окорок копчено-вареный;202
3900;семена кунжута обжареные
3901;соус чесночный
3902;семена кардамона
3903;Крупа пшенная
3904;горошек зеленый свеже-мороженный;75
3905;соус устричный;93
3906;тофу маринованный
3907;горошек зеленый свежемороженный;75
3908;кукуруза в початках
3909;редька дайкон;25
3910;смесь пряностей (гвоздика, тмин, корица, кориандр, имбирь)
3911;фасоль черная вареная;328
3912;соус далу;93
3913;капуста сычуаньская или китайская;23
3914;креветки или раковые шейки;85
3915;вино десертное крепленое;150
3916;жир свиной для фритюра;930
3917;рыжики соленые
3918;молоко или сливки 8-10%;60
3919;яблоки сушеные;45
3920;сыр эмментальский;370
3921;макаронные изделия (ракушки);350
3922;тунец консервированный в собственном соку
3923;соевый бефстроганов
3924;хлеб вчерашний без корок;206
3925;маслята
3926;картофель молодой (крупный);60
3927;фисташки рубленые;620
3928;сок и цедра 2 апельсинов;45
3929;опята маринованные;20
3930;мясо вареное мелкорубленое или полужирная колбаса;250
3931;миндаль жареный рубленный;600
3932;зелень фенхеля рубленнная;41
3933;крупа ячменная;315
3934;крупа гречневая (продел);346
3935;фасоль пестрая;328
3936;морской окунь (филе);95
3937;чабер молотый
3938;крабы;70
3939;шейки лангустов;89
3940;мякоть лангуста;89
3941;лангусты;89
3942;моллюски;130
3943;мидии;50
3944;мускул морского гребешка
3945;улитки очищенные
3946;рис длиннозерный обработанный паром;337
3947;морские гребешки
3948;устрицы в раковинах
3949;шампиньоны или белые грибы рубленые;25
3950;бедрышки лягушек
3951;улитки
3952;смесь морепродуктов (креветки, осьминоги, каракатица, мидии, морской гребешок);85
3953;мини-кукуруза в початках консервированная
3954;хурма
3955;курага вареная;290
3956;чабрец сушеный
3957;мускатный орех, соль, перец черный молотый
3958;картофель небольшой;60
3959;семга (филе);155
3960;печень индейки;100
3961;хлопья пшеничные;305
3962;мука грубого помола;348
3963;зерна пшеницы пророщенные
3964;молоко или сметана;60
3965;макаронные изделия "перья";350
3966;хлеб для тостов;206
3967;сироп абрикосовый;47
3968;ягоды (черника, малина, смородина, вишня без косточек);25
3969;яйцо 1/2 шт;65
3970;цукаты грушевые
3971;баклажаны жареные;28
3972;капуста брокколи;23
3973;кабачки (небольшие);18
3974;белые грибы или шампиньоны;25
3975;кубик бульонный овощной;30
3976;семена фенхеля целые
3977;яблоко большое;45
3978;майонез с карри;625
3979;орехи кешью обжаренные;620
3980;горох турецкий вареный;280
3981;цедра одного лайма
3982;корень имбиря рубленый
3983;карри молотый
3984;тунец консервированный
3985;филе копченой семги
3986;камбала (филе)
3987;форель
3988;филе пикшы
3989;грибы вешенки или лисички;25
3990;ягоды можжевельника молотые
3991;орехи кешью жареные;620
3992;свинина (мякоть) (толстый край);265
3993;яблоки моченые;45
3994;кальвадос
3995;Для клецек:
3996;тмин молотый или корица
3997;крапива или шпинат;16
3998;бульон грибной или мясной;30
3999;хлопья пшеничные "Геркулес";305
4000;сметана, варенье или джем;115
4001;фасоль черная;328
4002;кокосовая стружка белая
4003;фарш мясной (свинина с говядиной);265
4004;сок манго
4005;томатный соус или кетчуп;80
4006;инжир сушеный;290
4007;ягоды свежие или замороженные (лучше смесь)
4008;лист. свежего шпината;16
4009;орех мускатный
4010;Для соуса карри:
4011;початки мини-кукурузы
4012;оливки нарезанные;115
4013;перец красный и желтый
4014;лист. базилика рубленые
4015;для рагу:
4016;пюре томатное небольшой;20
4017;перец черный и чили молотые
4018;лист. базилика и мяты сушеные молотые
4019;желтки вареные
4020;горчица острая готовая
4021;картофель обжаренный;60
4022;пюре картофельное готовое;60
4023;дрожжи прессованные
4024;овощной бульон;30
4025;орехи (грецкие, кешью, миндаль);650
4026;окорок нежирный или ветчина;365
4027;пекарский порошок
4028;хлопья овсяные "Геркулес";305
4029;подосиновики или подберезовики;30
4030;шампиньоны (шляпки);27
4031;сыр сулугуни или брынза тертые;260
4032;кинза рубленые
4033;грибы белые (или шампиньоны);25
4034;зелень или кинза рубленые;41
4035;грибы мелкие;25
4036;грибы отварные;25
4037;палтус (филе)
4038;судак;43
4039;рыба (лосось, карп, судак);46
4040;лук маринованный консервированный;18
4041;грибы (белые, шампиньоны);25
4042;лук-резанец рубленный;18
4043;сыр моццарелла;370
4044;мята и базилик
4045;пельменное тесто
4046;хлеб пшеничный без корочек;206
4047;сало соленое;770
4048;баклажан;28
4049;фасоль спаржевая;328
4050;сок виноградный кислый (вержю);70
4051;репчатый лук красный;43
4052;бобы пророщенные
4053;картофель протертый;60
4054;фасоль "черные глаза";328
4055;кукуруза свежая или замороженая
4056;картофель молодой мелкий;60
4057;топинамбур
4058;брюква маленькая
4059;репа маленькая;23
4060;кумин молотый
4061;перец пимиенто консервированный
4062;помидоры без кожицы очень спелые;20
4063;ассорти овощное
4064;мини-котлеты по-киевски
4065;мусс яблочный
4066;перец кайенский и черный молотый
4067;сыр грюйер (швейцарский);370
4068;портвейн или сладкий херес
4069;сыр грюйер или швейцарский;370
4070;сыр гауда, проволоне или грюйер;370
4071;сыр горгонцола;370
4072;сыр карфилли;370
4073;лук-порей мелко рубленный;18
4074;стебли сельдерея мелко рубленные
4075;кирш
4076;соус хрен готовый;49
4077;вустерширский соус (пикантный соевый соус)
4078;сыр меирдаммер;370
4079;сыр фонтина;370
4080;соль луковая
4081;орегано сушеный
4082;вермут белый
4083;сливочное масло, нарезанное кубиками;750
4084;стеб. сельдерея и зелень;41
4085;куркума, семена тмина
4086;аджика, порошок карри
4087;лист. капусты
4088;спаржа измельченная
4089;сольъ
4090;ракушки крупные
4091;брынза или сулугуни;260
4092;цедра 1 лим. тертая
4093;сыр твердый;370
4094;початки кукурузы консервированные
4095;зелень базилика нарезанная;41
4096;зелень душицы;41
4097;лист. тимьяна измельченные
4098;камбала
4099;шляпка гриба-зонта (примерно 20 см в диаметре)
4100;лук репчатый мелко нарезанный;43
4101;яйца вареные;65
4102;сметана для подачи;115
4103;сало баранье или растительное масло;900
4104;Для фрикаделек:
4105;баранина или говядины;316
4106;баранина, телятина или говядина;316
4107;шпинат или лук-порей;16
4108;вишня, абрикосы или сливы;47
4109;масло для жаренья;750
4110;пельмени без фестончатых краёв, сырые
4111;перец черный молотый и приправа "Вегета"
4112;белые грибы вареные;25
4113;лосось слабосоленый;145
4114;картофель сваренный в "мундире";60
4115;соус сладкий чили;93
4116;ростки бамбука консервированные
4117;зеленый лук с луковицей;18
4118;крабы очищенные;70
4119;соус "Нуоц мам";93
4120;паста креветочная;85
4121;смесь длиннозерного и дикого риса;337
4122;базилик и тимьян сушеные
4123;бобы тушеные
4124;бобы
4125;мате
4126;бобы зеленые
4127;горох лущеный;280
4128;перец чили красный или зеленый
4129;чеснок нарезанный;60
4130;чорисо (копченая колбаска с красным перцем)
4131;тмин измельченный
4132;тортильи пшеничные
4133;зеленый горошек отварной;75
4134;основной томатный соус;20
4135;ветчина вареная, нарезанная;365
4136;сливы желтые;44
4137;сладкий перец красный, измельченный;19
4138;вешенки свежие
4139;масло с пряными травами;750
4140;смесь бобовых и круп (фасоль, нут, пшеница, рис);337
4141;ножки говяжьи
4142;баранина с костями;316
4143;зелень чабера;41
4144;зелень базилика и кинзы;41
4145;сыр Чеддер;370
4146;желудок бараний
4147;легкие бараньи
4148;овсяная крупа;374
4149;сало почечное;770
4150;смесь пряных трав
4151;каштан ы
4152;яблоки (маринованные);45
4153;кутум свежий
4154;кизил;41
4155;филе кролика;115
4156;приправа "Вегетта"
4157;свинина жирная;265
4158;зелень, базилика, шалфея;41
4159;бобы сухие
4160;семга слабосоленая;155
4161;зелень базилика, петрушки, укропа;23
4162;кутум
4163;кизил сушеный (без косточек);41
4164;жир-сырец курдючный;930
4165;соль мелкая
4166;курут
4167;зеленый лук мелкорубленный;18
4168;зелень мелкорубленные;41
4169;лепешка кульча;375
4170;лук мелкий;18
4171;хлеб ржаной черствый;206
4172;вишня (сливы);25
4173;яблоки (груши);45
4174;яблоки и твердые груши;45
4175;ликер клубничный
4176;курага и изюм;270
4177;смесь зерновых хлопьев
4178;сметана (20%);300
4179;пшеница дробленая
4180;базилик сушеный, чабер
4181;тыква или кабачок;18
4182;пельмени
4183;кубик бульонный грибной;30
4184;рис арборио;337
4185;сок и цедра 1 лим.
4186;шпинат замороженный или свежий;16
4187;шпинат свежий или замороженный;16
4188;панировочные сухари (по желанию)
4189;кукуруза или замороженная
4190;брынза или фета измельченные;260
4191;макароны из рисовой муки;350
4192;сыр мимолет;370
4193;наливка вишневая
4194;сыр маасдам;370
4195;ликер или коньяк
4196;сыр конте;370
4197;сыр шабцигер;370
4198;хлеб чиабатта;206
4199;крекер
4200;Для фондю
4201;сыр сбринц или конте;370
4202;Для поленты:
4203;крупа кукурузная мелкая
4204;пахта
4205;сыр дольчелатте;370
4206;хлеб пшеничный или хлебные палочки;206
4207;ликер черешневый;53
4208;На каждого гостя:
4209;сыр тильзитер;370
4210;тыква среднего размера;20
4211;сыр эмменталь или грюйер;370
4212;сыр ливаро;370
4213;хлеб пшеничный или шампиньоны;206
4214;хлеб ржаной или крекер;206
4215;сыр бофор;370
4216;сыр маруаль;370
4217;цуккини жареные;16
4218;кости говяжьи
4219;компот черешневый;53
4220;перец горошком розовый
4221;перец горошком белый
4222;белое вино игристое;150
4223;лист. эстрагона
4224;филе разной рыбы
4225;раковые шейки;75
4226;хлебцы пшеничные;206
4227;базилик фиолетовый
4228;чабер (кондари) сушеный молотый
4229;грибы свежие или консервированные;25
4230;бульон мясной или бульонный кубик;30
4231;лук средней величины;18
4232;зелень джусая;41
4233;кишмиш темный;310
4234;кишмиш светлый;310
4235;лапша "ленточки"
4236;ветчина, порезанная кубиками;365
4237;масло для смазывания сковороды;750
4238;рис круглый;337
4239;пюре фруктовое
4240;ягоды и фрукты свежие
4241;горошек свежий;75
4242;соль перец молотый, магги
4243;сосиски детские;235
4244;ананас свежий;44
4245;лосось;145
4246;перец роззе
4247;соус демиглясс;93
4248;форель копченая
4249;сливочное масло несоленое;750
4250;смесь рубленой зелени (укроп, кинза и петрушка);23
4251;бобы черные, вареные
4252;бобы белые, вареные
4253;рис белый, вареный;337
4254;темпе (ферментированный продукт из соевых бобов)
4255;рис, вареный;337
4256;перец чили, измельченный
4257;соус Чили;93
4258;помидоры рубленные;20
4259;сыр тофу, твердый;370
4260;грецкие орехи, измельченные;650
4261;масло рапсовое;750
4262;лук-порей средних размеров;18
4263;колбаса сырокопченая, нарезанная кубиками;250
4264;сладкий перец, рубленый;19
4265;оливковое масло или растительное;824
4266;грудинка постная (нежирный бекон или окорок);475
4267;мука маниоковая (или кукурузная);348
4268;фасоль отвареная и обсушеная;328
4269;сало топленое или оливковое масло;824
4270;лук репчатый тонкими кольцами;43
4271;чеснок, растертый с солью;60
4272;мука кукурузная, разведенная в 1 стакане холодной воды;348
4273;мясо вяленое, нарезанное кубиками;405
4274;бекон небольшими кусками
4275;смесь пряностей "Прованские травы"
4276;помидоры, очищенные от кожицы и семян;20
4277;творог, протертый через сито;226
4278;лист. базилика, нарезанные полосками
4279;сыр тофу;370
4280;мясо вяленое, нарезанное небольшими кусками;405
4281;соль (по желанию)
4282;Для кафки:
4283;ветчина, мелко нарезанная;365
4284;сердцевина пальмы (шампиньоны), мелко нарезанная;27
4285;огурцы соленые,;15
4286;сыр горгонзола,;370
4287;шампиньоны,;27
4288;зелень (розмарин, тимьян, сальвия и базилик);41
4289;яйца слегка взбитые;65
4290;сок морковный из 8 морковок;33
4291;горох свежий, очищенный;280
4292;свинина (филейная часть);265
4293;креветки или мелко нарезанная мякоть цыпленка;85
4294;картофель, нарезанный соломкой;60
4295;рис горячий;337
4296;горчица дикая
4297;помидоры без кожицы,;20
4298;шафран (порошок)
4299;треска вяленая;59
4300;моллюски, очищенные от створок;130
4301;капуста белокочанная, нарезанная небольшими кубиками и ошпаренная;23
4302;креветки промытые и обсушенные;85
4303;сладкий перец красный, мелко нарезанный;19
4304;оливки,;115
4305;вода теплая
4306;мясо вяленое;405
4307;мякоть цыпленка
4308;сливочное масло (в том числе для смазывания противня);750
4309;цедра 1 лим., тертая
4310;фасоль стручковая, очищенная от кожуры;328
4311;молоко кипяченое;60
4312;рис промытый и обсушенный;337
4313;каштан, очищенный и мелко нарезанный
4314;каракатица
4315;ветчина, нарезанная мелкими кубиками;365
4316;морковь, нарезанные мелкими кубиками;33
4317;бекон -1 стак.
4318;помидоры очищенные -3 шт;20
4319;базилик -3 ст.л.
4320;грудинка свиная нежирная;475
4321;колбаса свиная, нарезанная ломтиками величиной 2 см;250
4322;рис дикий;337
4323;рис белый;337
4324;морковь, нарезанная кубиками;33
4325;тимьян сушеный, измельченный
4326;манго 1 см
4327;кокос (тертая мякоть)
4328;лук-порей, нарезанный тонкими кружочками;18
4329;треска, нарезанная кусками;59
4330;сыр имеретинский молодой;370
4331;мука кукурузная или манная крупа;348
4332;творог, сыр сулугуни или адыгейский сыр;370
4333;картофель сладкий, мелкий;60
4334;картофель средний величины;60
4335;шпинат вареный, мелко нарезанный;16
4336;яичные желтки взбитые
4337;бекон жареный
4338;помидоры, консервированные в собственном соку;20
4339;Для зеленых ньоки:
4340;Для желтых ньоки:
4341;Для подачи:
4342;сладкий перец мелко нарезанный;19
4343;помидоры мепко нарезанные;20
4344;сардины, консервированные в масле или томате
4345;колбаса свиная, мелко нарезанная;250
4346;сыр горгонзола, нарезанный небольшими кусками;370
4347;макаронные изделия (пенне);350
4348;сыр горгонзола, нарезанный мелкими кусками;370
4349;помидоры, очищенные от семян;20
4350;лук репчатый, мелко порезанный;43
4351;чеснок, нарезанный полосками;60
4352;помидор, очищенный от семян;20
4353;помидоры вяленые;20
4354;сыр адыгейский или пармезан;330
4355;макаронные изделия (фарфалле);350
4356;оливки, без косточек и мелко порезанные;115
4357;макаронные изделия "язычки";350
4358;кальмары, нарезанные кольцами;75
4359;оливки, очищенные от косточек и нарезанные кружочками;115
4360;мякоть копченой утки
4361;фасоль (лучше красная);328
4362;капуста белокочанная тушеная;23
4363;огурцы соленые средней величины;15
4364;крупа перловая вареная;342
4365;сало топленое шпик;885
4366;горбуша копченая (филе)
4367;каперсы с рассолом
4368;огурцы соленые без кожицы и семян;15
4369;грибы маринованные белые;25
4370;семга, осетр и судак свежие (филе);43
4371;оливки и маслины;351
4372;рыба (окунь, треска, минтай);70
4373;бульон мясо-костный;30
4374;рыба (филе) вареное
4375;мясо гребешка вареное;405
4376;грузди
4377;кетчуп, соль, черный перец, аджика, лим.;80
4378;овощной отвар ил вода
4379;сметана (сливки);115
4380;крупа перловая (рис);342
4381;рыба
4382;мясопродукты трех и более наименований;405
4383;почка говяжья
4384;ветчина жареная;365
4385;индейка копченая без кожи и костей;150
4386;кофе
4387;вода для варки
4388;соль для варки и для теста
4389;масло для супа;750
4390;соль для варки и для клецек
4391;творог 9%-й жирности;226
4392;горох сушеный лущеный;280
4393;малина свежая или свежезамороженная;45
4394;судак (филе);43
4395;соевое молоко;60
4396;цедра апельсина тертая;45
4397;соль и сахар;295
4398;булочки (рогалики)
4399;филе пикшы копченой
4400;грибы замороженные;25
4401;крупа овсяная (перловая, рисовая, пшеничная);374
4402;вермишель или лапша
4403;лапша (вермишель)
4404;мука (крупа манная);348
4405;сухари пшеничные толченые
4406;облепиха
4407;пшеница
4408;кинза или эстрагон
4409;орехи лесные, миндаль или грецкие;650
4410;филе свежей семги или форели
4411;лук-порей или репчатый лук;43
4412;сливки 10-20%
4413;кости мясные
4414;кости говяжьи трубчатые
4415;бульон мясной (рец. "Мясной бульон" или "Мясной бульон быстрого приготовления" );30
4416;бульон мясокостный (см. рец. "Бульон мясокостный" );30
4417;соль для рыбы и бульона
4418;вода для рыбы
4419;рыба (отходы)
4420;толстолобик
4421;грибы резаные
4422;морковь (ломтики);33
4423;перец горошек
4424;лук репчатый (ломтики);43
4425;кости телячьи
4426;телячьи голяшки, разрубленные вдоль
4427;специи (1 большой букет)
4428;чеснок в кожуре (по желанию);60
4429;кости пищевые
4430;рыба (филе) сом
4431;морские гребешки вареные
4432;Для бульона:
4433;кости куриные
4434;вино красное полусухое;150
4435;мясо крабов консервированное;70
4436;"Бульон рыбный";30
4437;мякоть говядины (котлетное мясо);405
4438;рыбные отходы пищевые (головы, кости, плавники);320
4439;кости, субпродукты (сердце, желудки, шеи, головы, ноги, крылья) или целые тушки птицы;87
4440;бульон мясо-костный или из курицы;135
4441;фасоль зеленая и горошек зеленый;75
4442;профитроли
4443;бульон мясо-костный или куриный;30
4444;Для яичных блинчиков:
4445;Для кнельной массы:
4446;бульон из птицы;30
4447;Для кнелей:
4448;сухари ржаные
4449;перец душистый горошком и гвоздика
4450;брюква (репа);23
4451;мясо без костей;405
4452;бульон мясной (куриный);30
4453;мясо говяжье (курица);135
4454;булка городская
4455;кости телячьи позвоночные и плоские
4456;помидор, разрезанный пополам;20
4457;несоленый белый или коричневый бульон;30
4458;свиные ножки, разрубленные
4459;бульон овощной, в котором отварили свиные ножки;30
4460;бульон куриный или из дичи;30
4461;пюре из куриного вареного мяса
4462;мясо рябчика или курицы;135
4463;кости рыбные и обрезки;320
4464;гренки из белого хлеба;206
4465;шиповник
4466;яблоки свежие;45
4467;лед
4468;лук зеленый и укроп рубленые;18
4469;мясо вареное или колбаса;250
4470;редька черная;25
4471;мякоть вареной баранины
4472;желток яичный вареный
4473;ботва свекольная
4474;рыба озерная
4475;зелень сельдерея и кинзы;21
4476;цветки ромашки сухие
4477;вода кипяченая холодная
4478;редька тертая;25
4479;квас хлебный готовый;206
4480;грудки куриные вареные
4481;перец черный молотоый, душистый и обыкновенный
4482;судак (филе) вареного;43
4483;кефир жирный;60
4484;Для кваса:
4485;Для окрошки:
4486;огурец свежий;15
4487;смородина (черная или красная);43
4488;смородина;43
4489;или клюква;33
4490;пшеница не дробленая
4491;фрукты консервированные с сиропом
4492;грибы соленые или маринованные;25
4493;вареная колбаса или отварное мясо;250
4494;огурцы среднего размера;15
4495;йогурт процеженный;51
4496;рыба (филе) (пикши, налима или судака);43
4497;сыр сулугуни копченый;370
4498;масло ореховое или оливковое;824
4499;грудка куриная копченая
4500;колбаса или отварное мясо;250
4501;гусь (мякоть);300
4502;мякоть вареной или жареной телятины
4503;минеральная вода с газом
4504;свекла молодая с ботвой;40
4505;отвар овощной или вода
4506;папоротник соленый по-корейски
4507;бульон мясокостный;30
4508;морская капуста маринованная;16
4509;бульон костный;30
4510;квас хлебный (см. рец. "Квас" )
4511;лед пищевой
4512;сухофрукты (яблоки, сливы, вишни);44
4513;окорочка индейки
4514;перец горошком, лавровый лист
4515;крапива молодая
4516;мясо с костями;405
4517;сок ревеня
4518;свекла тушеная;40
4519;опята сушеные;20
4520;свекла и морковь;73
4521;Для гречневика:
4522;листья свеклы
4523;горошек зеленый свежий или замороженный;75
4524;бульон мясной или отвар овощной;30
4525;бульонный кубик грибные
4526;крупа (рис, пшено, овсяная);374
4527;орехи молотые;650
4528;кости мозговые
4529;репа (брюква);23
4530;рассада белокочанной капусты
4531;зелень (петрушки);23
4532;капуста белокочанная ранняя;23
4533;шпинат (крапива);16
4534;вода (бульон грибной);30
4535;мякоть говядины вареной
4536;ребрышки свиные (нежирные)
4537;фарш мясной комбинированный;200
4538;капуста квашеная серая;28
4539;рыба (филе) (орского окуня, щуки или трески)
4540;говядина копченая;180
4541;шпик с прослойками мяса;365
4542;лист. борщевика
4543;мука пассерованная;348
4544;перец горький
4545;мидии вареные;50
4546;капуста морская;16
4547;капуста белокочанная квашеная;28
4548;крупа перловая (пшенная, рис);342
4549;петрушка (корень);23
4550;яйца перепелиные вареные;65
4551;гусь (утка);300
4552;петрушка и сельдерей;23
4553;маргарин или растительное масло;745
4554;лук репчатый (лук-порей);43
4555;зелень вет.;41
4556;ревень овощной;16
4557;специи для супа
4558;бульон говяжий (куриный);30
4559;сушеные травы (смесь)
4560;чечевица зеленая;310
4561;крупа перловая, рисовая или ячневая, "Геркулес";342
4562;говядина (вареная мякоть);180
4563;курица (вареная мякоть);135
4564;жир бараний топленый;930
4565;соль и приправа карии
4566;черника;44
4567;масло (маргарин);745
4568;бульон (вода);30
4569;букет специй
4570;масло (для гренок);750
4571;лук репчатый, шнитт-лук и сельдерей;43
4572;смесь овощей (репчатый лук, шнитт-лук, морковь, репа, капуста, сельдерей);112
4573;фасоль стручковая, нарезанная ромбиками;328
4574;молоко (йогурт);51
4575;морской гребешок "Сальмон" (банка)
4576;сыр эмменталь, тильзитер, гауда;370
4577;лосось копченый (филе);385
4578;угорь копченый
4579;сыр плавленый с пряностями;370
4580;уксус с эстрагоном;11
4581;лук-резанец рубленый;18
4582;лосось холодного копчения (филе);145
4583;креветки свежие или мороженые;85
4584;хлеб зерновой
4585;цедра 0,5 лим.;206
4586;миндальная стружка обжареная
4587;Для гренок:
4588;зелень (перо лука, петрушка, сельдерей);41
4589;мука картофельная;60
4590;хлеб белый для гренок;206
4591;сало гусиное или другой жир;930
4592;спаржа зеленая и белая
4593;вода (отвар овощной)
4594;зелень, майорана, эстрагона и базилика;41
4595;розмарин, тимьян
4596;кукуруза свежая
4597;рыба свежая
4598;креветки варено-мороженные;85
4599;молоко (сливки);60
4600;фасоль (горох);280
4601;капуста цветная (соцветия);18
4602;макаронные изделия (мелкие);350
4603;зелень (листовой салат, шпинат, укроп);27
4604;палтус копченый
4605;лосось консервированный в масле;145
4606;грибы (белые, лисички);25
4607;отвар из креветок;85
4608;сыр колбасный (плавленный, не копченый);370
4609;перец свежемолотый
4610;сырок плавленый
4611;курица, цыплята, индейка или утка;150
4612;куропатка серая
4613;или тетерев
4614;или фазан
4615;или куропатка белая
4616;мякоть кабачка, нарезанная небольшими кусками;18
4617;лук-порей, нарезанный небольшими кусками;18
4618;помидор (без семян);20
4619;кресс-салат, измельченный;11
4620;хлеб формовой (без корки), поджаренный в духовке;206
4621;филе горбуши без кожи
4622;соль (если бульон несоленый)
4623;сухарики из белого хлеба, обжаренные на оливковом масле;206
4624;овощи (лук, морковь,белые коренья);51
4625;кунжут семена поджаренные
4626;фенхель (крупный орень)
4627;пикша или треска (филе);59
4628;овощи мороженые мороженные
4629;сельдь свежая неочищенная;57
4630;рыба обработанная
4631;картофель (гарнир);60
4632;масло топленое сливочное;750
4633;сухари белые толченые
4634;сельдь свежая (филе);57
4635;анчоусы (филе, банка)
4636;рыба филе и костей
4637;окунь;95
4638;свинина, нарезанная ломтиками;265
4639;чили перец
4640;карп;46
4641;треска;59
4642;форель или судак (филе);43
4643;специи молотые, смесь
4644;картофель жареный (овощи отварные с маслом);60
4645;осетрина (порционный кусок или филе)
4646;картофель (готовое пюре);60
4647;маргарин для жаренья и для соуса;745
4648;рыба (треска, минтай, навага);70
4649;перец млотый
4650;форель (палтус, скумбрия)
4651;грибы сушеные крупные;210
4652;лимонная кислота (разведенная в воде);30
4653;морской гребешок (замороженный мускул)
4654;морской гребешок мороженый
4655;палтус или камбала
4656;кукуруза (банка)
4657;семена тмина или кориандр
4658;палтус или камбала (филе)
4659;рыба среднего размера (морской окунь, судак, скумбрия);95
4660;фенхель (зелень и лист.);41
4661;треска свежая;59
4662;кинза (по желанию)
4663;треска или пикша (филе);59
4664;эстрагон или майоран
4665;семга;155
4666;бульон из семги;30
4667;фенхель (корень)
4668;форель речная (филе)
4669;нототения (филе)
4670;хлебные крошки (мелкие, черствого пшеничного хлеба);206
4671;растительное масло для фарша;900
4672;лук зеленый мелко нарезанный;18
4673;хлеб для гарнира;206
4674;карп (кефаль, форель);46
